port,portLabel,coordinates,lon,lat,country,countryLabel
http://www.wikidata.org/entity/Q1567848,Port of Trieste,Point(13.774 45.63647),13.774,45.63647,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1567848,Port of Trieste,Point(13.7636 45.6589),13.7636,45.6589,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q125055456,Port of Varazze,Point(8.5681 44.352),8.5681,44.352,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909297,Port of Vasto,Point(14.711211111 42.1744),14.711211111,42.1744,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q610148,Port of Venice,Point(12.312019 45.438457),12.312019,45.438457,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965196,Porta d'Oriente,Point(18.49376 40.14682),18.49376,40.14682,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q124398189,Porticciolo di San Lucido,Point(16.04434 39.31309),16.04434,39.31309,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q66314397,Porticciolo di San Vito,Point(17.19302 41.013404),17.19302,41.013404,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965207,Porto Arona,Point(8.56174 45.75801),8.56174,45.75801,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965218,Porto Arsenale,Point(9.43346 41.21589),9.43346,41.21589,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909189,Porto Canale,Point(9.072333333 39.213555555),9.072333333,39.213555555,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q16268672,Porto Canale Leonardesco,Point(12.39416667 44.19861111),12.39416667,44.19861111,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965251,Porto Castellammare del Golfo,Point(12.88017 38.03167),12.88017,38.03167,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909247,Porto Cecina,Point(10.489353 43.304101),10.489353,43.304101,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q124398282,Porto Cetraro,Point(15.91899 39.5277),15.91899,39.5277,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909230,Porto Di Corigliano,Point(16.51 39.66),16.51,39.66,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909152,Porto Flavia,Point(8.567466 39.299206),8.567466,39.299206,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909152,Porto Flavia,Point(8.40793 39.33618),8.40793,39.33618,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q2452499,Porto Foxi,Point(9.0238 39.0771),9.0238,39.0771,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965614,Porto Lido,Point(8.73308 45.99766),8.73308,45.99766,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965623,Porto Lotti,Point(9.85924 44.09908),9.85924,44.09908,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965632,Porto Marghera,Point(12.259111 45.457241),12.259111,45.457241,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909221,Porto Marina Di Carrara,Point(10.039161 44.036213),10.039161,44.036213,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965661,Porto Mirabello,Point(9.83064 44.09979),9.83064,44.09979,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965671,Porto Molfetta,Point(16.59091 41.20878),16.59091,41.20878,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965691,Porto Odescaichi,Point(11.87095 42.03562),11.87095,42.03562,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965722,Porto Pesca,Point(9.83839 44.06756),9.83839,44.06756,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965735,Porto Rifugio,Point(14.23157 37.06638),14.23157,37.06638,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q66057519,Porto Romano,Point(16.871549 41.129653),16.871549,41.129653,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965767,Porto San Michele,Point(9.22414 44.33697),9.22414,44.33697,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965779,Porto San Rocco,Point(13.7531 45.60832),13.7531,45.60832,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965790,Porto Stresa,Point(8.54143 45.88482),8.54143,45.88482,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909269,Porto Torres Port,Point(8.3969665 40.8428318),8.3969665,40.8428318,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965821,Porto Trani,Point(16.42042 41.27973),16.42042,41.27973,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965831,"Porto Turistico ""Marina Sveva""",Point(14.7877 42.06825),14.7877,42.06825,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965886,Porto Turistico Internazionale Di Rapallo,Point(9.2314 44.34529),9.2314,44.34529,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q15141446,Porto Turistico Marina di Ragusa,Point(14.546666 36.781111),14.546666,36.781111,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965941,Porto Turistico Palau,Point(9.3858 41.17938),9.3858,41.17938,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q124398286,Porto Turistico Riva Di Scidro,Point(15.85231 39.61621),15.85231,39.61621,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909244,Porto Turistico di Manfredonia,Point(15.91211 41.62154),15.91211,41.62154,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909184,Porto Ulisse,Point(15.11367 37.53049),15.11367,37.53049,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909185,Porto Vecchio,Point(11.2067 42.3916),11.2067,42.3916,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q49388700,Porto Vecchio,Point(18.016666666 40.65),18.016666666,40.65,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965962,Porto Venere,Point(9.83574 44.05086),9.83574,44.05086,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909197,Porto del Valle,Point(11.12417 42.43611),11.12417,42.43611,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909199,Porto dell'Acquasanta,Point(13.375419 38.152206),13.375419,38.152206,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q26261183,Porto delle Grazie,Point(16.4330149 38.3271527),16.4330149,38.3271527,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q68316352,Porto di Acciaroli,Point(15.024624 40.178726),15.024624,40.178726,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965323,Porto di Amalfi Marina Coppola,Point(14.59922 40.63205),14.59922,40.63205,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909211,Porto di Barletta,Point(16.28505 41.32465),16.28505,41.32465,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965331,Porto di Cala Bitta,Point(9.46916 41.12656),9.46916,41.12656,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965341,Porto di Cala Gonone,Point(9.63866 40.2829),9.63866,40.2829,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965350,Porto di Capraia,Point(9.83642 43.05061),9.83642,43.05061,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q106451582,Porto di Capraia Isola,Point(9.835937332 43.050153505),9.835937332,43.050153505,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965358,Porto di Carloforte,Point(8.31139 39.14394),8.31139,39.14394,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909224,Porto di Castiglione della Pescaia,Point(10.879 42.7609),10.879,42.7609,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q106781608,Porto di Cazzago Brabbia,Point(8.731083333 45.799416666),8.731083333,45.799416666,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965366,Porto di Cefalù,Point(14.03231 38.03951),14.03231,38.03951,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909237,Porto di Giulianova,Point(13.974 42.7533),13.974,42.7533,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965394,Porto di Lavagna,Point(9.33879 44.30662),9.33879,44.30662,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965403,Porto di Le Castella,Point(17.02744 38.90926),17.02744,38.90926,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965453,Porto di Pantelleria,Point(11.93862 36.83369),11.93862,36.83369,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q124399004,Porto di Policastro Bussentino,Point(15.52373 40.07149),15.52373,40.07149,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965496,Porto di Reno,Point(8.59903 45.88166),8.59903,45.88166,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965530,Porto di San Leone Mosè,Point(13.57857 37.26143),13.57857,37.26143,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q66057548,Porto di San Marco,Point(14.935765 40.269043),14.935765,40.269043,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q49388681,Porto di Santa Teresa Gallura,Point(9.1944838 41.2364628),9.1944838,41.2364628,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q124398934,Porto di Sapri,Point(15.62849 40.06535),15.62849,40.06535,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q30337828,Porto di Stintino,Point(8.228856 40.938326),8.228856,40.938326,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q583707,Porto of Ancona,Point(13.504 43.6207),13.504,43.6207,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965875,Porto turistico di Sant'Antioco,Point(8.46023 39.06522),8.46023,39.06522,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909270,Portoferraio Port,Point(10.32287 42.81273),10.32287,42.81273,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965984,Portolabieno,Point(8.61551 45.91294),8.61551,45.91294,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1886696,Portovesme,Point(8.4025 39.208611111),8.4025,39.208611111,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34966015,Pozzuoli Port,Point(14.11814 40.82217),14.11814,40.82217,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965474,Procida port,Point(14.02755 40.76673),14.02755,40.76673,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34966185,Rio Marina Port,Point(10.42771 42.81582),10.42771,42.81582,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q30888866,Rome Harbour,Point(12.245955706 41.737730238),12.245955706,41.737730238,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34966242,Salina Port,Point(14.87161 38.5589),14.87161,38.5589,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34966264,Santa Teresa Gallura Port,Point(9.19433 41.2392),9.19433,41.2392,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q116654550,Seno del Canneto,Point(17.979722222 40.054166666),17.979722222,40.054166666,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34966415,Stromboli Port,Point(15.23918 38.79798),15.23918,38.79798,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965550,Torre del Greco port,Point(14.36154 40.7858),14.36154,40.7858,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34966855,Ventotene Port,Point(13.43294 40.79872),13.43294,40.79872,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34966933,Vulcano Port,Point(14.96171 38.4159),14.96171,38.4159,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965653,harbour of Imperia-Porto Maurizio,Point(8.02326 43.87954),8.02326,43.87954,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909294,harbour of Termoli,Point(15.0031 42.0039),15.0031,42.0039,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34963557,marina di Portisco,Point(9.5245 41.03322),9.5245,41.03322,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34963580,marina di Porto Rotondo,Point(9.54527 41.02924),9.54527,41.02924,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909227,port of Chioggia,Point(12.27696 45.22317),12.27696,45.22317,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909228,port of Civitanova Marche,Point(13.7297053 43.3123649),13.7297053,43.3123649,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965918,port of Marina di Leuca,Point(18.36064 39.79604),18.36064,39.79604,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965423,port of Mattinata,Point(16.07637 41.71063),16.07637,41.71063,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965433,port of Mola,Point(17.0946 41.0612),17.0946,41.0612,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965582,port of Porto Ercole,Point(11.20746 42.39282),11.20746,42.39282,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909196,port of Puntone di Scarlino,Point(10.7834 42.8848),10.7834,42.8848,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909276,port of Riposto,Point(15.206 37.732),15.206,37.732,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965994,port of Sanremo,Point(7.78872 43.81916),7.78872,43.81916,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965540,port of Santa Margherita Ligure,Point(9.21552 44.33115),9.21552,44.33115,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909218,porto di Cala de' Medici,Point(10.4264 43.3945),10.4264,43.3945,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q62424050,porto di La Caletta,Point(9.753396 40.61188),9.753396,40.61188,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965384,porto di Lampedusa,Point(12.60479 35.4986),12.60479,35.4986,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3909245,porto di Maratea,Point(15.70829 39.98845),15.70829,39.98845,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965560,porto of Tropea,Point(15.90362 38.68091),15.90362,38.68091,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q34965842,porto turistico di Calasetta,Point(8.37017 39.11291),8.37017,39.11291,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q56258747,public harbour in Darsena street,Point(9.2979 46.07564),9.2979,46.07564,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q56258746,public harbour in Santa Cecilia,Point(9.30326 46.0696),9.30326,46.0696,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3398433,Q3398433,Point(-6.6186 4.7398),-6.6186,4.7398,http://www.wikidata.org/entity/Q1008,Ivory Coast
http://www.wikidata.org/entity/Q3398423,Autonomous Port of Abidjan,Point(-4.0178 5.2836),-4.0178,5.2836,http://www.wikidata.org/entity/Q1008,Ivory Coast
http://www.wikidata.org/entity/Q111386601,Baobab Marine Terminal,Point(-4.55 4.966666666),-4.55,4.966666666,http://www.wikidata.org/entity/Q1008,Ivory Coast
http://www.wikidata.org/entity/Q23196678,Bassa Anchorage,Point(-6.883333333 4.65),-6.883333333,4.65,http://www.wikidata.org/entity/Q1008,Ivory Coast
http://www.wikidata.org/entity/Q111386602,ESPOIR MARINE TERMINAL,Point(-4.45 5.05),-4.45,5.05,http://www.wikidata.org/entity/Q1008,Ivory Coast
http://www.wikidata.org/entity/Q111387398,Port Bouet,Point(-3.966666666 5.233333333),-3.966666666,5.233333333,http://www.wikidata.org/entity/Q1008,Ivory Coast
http://www.wikidata.org/entity/Q3197133,Kingston Harbour,Point(-76.803702777 17.953913888),-76.803702777,17.953913888,http://www.wikidata.org/entity/Q766,Jamaica
http://www.wikidata.org/entity/Q27119346,Little Pedro Point,Point(-77.605 17.861388888),-77.605,17.861388888,http://www.wikidata.org/entity/Q766,Jamaica
http://www.wikidata.org/entity/Q111386646,Lucea,Point(-78.166666666 18.45),-78.166666666,18.45,http://www.wikidata.org/entity/Q766,Jamaica
http://www.wikidata.org/entity/Q111386647,Montego Bay,Point(-77.933333333 18.466666666),-77.933333333,18.466666666,http://www.wikidata.org/entity/Q766,Jamaica
http://www.wikidata.org/entity/Q111386649,Ocho Rios,Point(-77.116666666 18.416666666),-77.116666666,18.416666666,http://www.wikidata.org/entity/Q766,Jamaica
http://www.wikidata.org/entity/Q111386648,Rio Bueno,Point(-77.466666666 18.466666666),-77.466666666,18.466666666,http://www.wikidata.org/entity/Q766,Jamaica
http://www.wikidata.org/entity/Q111386666,Rocky Point,Point(-77.15 17.816666666),-77.15,17.816666666,http://www.wikidata.org/entity/Q766,Jamaica
http://www.wikidata.org/entity/Q19023877,Savannah-la-Mar,Point(-78.133333 18.2),-78.133333,18.2,http://www.wikidata.org/entity/Q766,Jamaica
http://www.wikidata.org/entity/Q11279585,Q11279585,Point(141.38138889 40.93388889),141.38138889,40.93388889,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11358321,Q11358321,Point(132.407617 34.258992),132.407617,34.258992,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11361909,Q11361909,Point(133.819444 34.389167),133.819444,34.389167,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11366496,Q11366496,Point(131.254361111 33.610472222),131.254361111,33.610472222,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11366729,Q11366729,Point(132.44041667 34.22469444),132.44041667,34.22469444,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11366730,Q11366730,Point(130.16463889 32.33005556),130.16463889,32.33005556,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11376351,Q11376351,Point(133.634722 34.200833),133.634722,34.200833,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11377812,Q11377812,Point(141.024472 38.270722),141.024472,38.270722,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11381475,Q11381475,Point(133.124028 34.202556),133.124028,34.202556,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11381707,Q11381707,Point(130.20047222 33.19508333),130.20047222,33.19508333,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11383496,Q11383496,Point(125.21361111 24.83805556),125.21361111,24.83805556,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11394092,Q11394092,Point(135.5 35.533333333),135.5,35.533333333,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11398676,Q11398676,Point(130.66541667 31.72966667),130.66541667,31.72966667,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11409125,Q11409125,Point(129.75508333 33.74205556),129.75508333,33.74205556,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11425825,Q11425825,Point(130.691667 31.484444),130.691667,31.484444,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11431831,Q11431831,Point(132.921417 34.188944),132.921417,34.188944,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11432154,Q11432154,Point(138.295062 34.777927),138.295062,34.777927,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11438899,Q11438899,Point(132.8775 34.248583),132.8775,34.248583,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11441859,Q11441859,Point(132.437222 34.286389),132.437222,34.286389,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11447408,Q11447408,Point(131.649 33.721694),131.649,33.721694,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11447424,Q11447424,Point(137.83980556 37.04063889),137.83980556,37.04063889,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11447428,Q11447428,Point(130.41213889 32.43916667),130.41213889,32.43916667,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11455413,Q11455413,Point(134.531972 34.678583),134.531972,34.678583,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11462707,Q11462707,Point(133.144944 34.278972),133.144944,34.278972,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11474278,Q11474278,Point(132.2308074 34.1896712),132.2308074,34.1896712,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11487071,Q11487071,Point(133.200833 34.25875),133.200833,34.25875,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11487168,Q11487168,Point(134.406944 34.230278),134.406944,34.230278,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11489268,Q11489268,Point(131.192222222 33.611527777),131.192222222,33.611527777,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11516568,Q11516568,Point(133.093722 34.202778),133.093722,34.202778,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11519192,Q11519192,Point(132.916806 34.233139),132.916806,34.233139,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11520520,Q11520520,Point(130.20036111 32.45705556),130.20036111,32.45705556,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11520778,Q11520778,Point(140.035411 39.389786),140.035411,39.389786,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11533747,Q11533747,Point(138.53827778 37.36986111),138.53827778,37.36986111,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11534082,Q11534082,Point(132.133417 33.956917),132.133417,33.956917,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11550623,Q11550623,Point(134.910444 34.67475),134.910444,34.67475,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11555542,Q11555542,Point(132.956528 34.121278),132.956528,34.121278,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11557540,Q11557540,Point(130.733333333 31.716666666),130.733333333,31.716666666,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11557540,Q11557540,Point(130.729567 31.724369),130.729567,31.724369,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11574443,Q11574443,Point(133.185583 34.266556),133.185583,34.266556,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11581808,Q11581808,Point(138.25948333 37.19620866),138.25948333,37.19620866,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11594427,Q11594427,Point(134.719206 34.25555),134.719206,34.25555,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11598102,Q11598102,Point(133.17763889 34.27772222),133.17763889,34.27772222,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11598104,Q11598104,Point(134.11572222 34.35938889),134.11572222,34.35938889,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11613278,Q11613278,Point(131.813 33.12533333),131.813,33.12533333,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11616077,Q11616077,Point(131.0 33.797222),131.0,33.797222,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11631395,Q11631395,Point(133.683194444 34.235638888),133.683194444,34.235638888,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11637712,Q11637712,Point(136.904167 37.401111),136.904167,37.401111,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11653142,Q11653142,Point(133.15855556 34.27130556),133.15855556,34.27130556,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11653313,Q11653313,Point(136.26472222 35.37269444),136.26472222,35.37269444,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11664603,Q11664603,Point(133.083389 34.360028),133.083389,34.360028,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11673500,Q11673500,Point(130.18761111 32.54605556),130.18761111,32.54605556,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11674046,Q11674046,Point(137.392333 36.820917),137.392333,36.820917,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q11676368,Q11676368,Point(136.05955556 36.13058333),136.05955556,36.13058333,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q117272321,Q117272321,Point(122.9425149 24.4523014),122.9425149,24.4523014,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q119694244,Q119694244,Point(130.762938888 31.216094444),130.762938888,31.216094444,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q123401487,Q123401487,Point(133.298777777 33.391527777),133.298777777,33.391527777,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q123423838,Q123423838,Point(134.656888888 33.880361111),134.656888888,33.880361111,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q17193533,Q17193533,Point(132.438889 33.944722),132.438889,33.944722,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q17209115,Q17209115,Point(134.910967 34.433942),134.910967,34.433942,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q17210318,Q17210318,Point(131.87427778 32.78777778),131.87427778,32.78777778,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q17217787,Q17217787,Point(131.87677778 33.10355556),131.87677778,33.10355556,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q20044372,Q20044372,Point(141.08697778 38.30312778),141.08697778,38.30312778,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q22126996,Q22126996,Point(134.01595 33.421892),134.01595,33.421892,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q24871029,Q24871029,Point(133.28252778 34.35736111),133.28252778,34.35736111,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q29888809,Q29888809,Point(125.20141667 24.80566667),125.20141667,24.80566667,http://www.wikidata.org/entity/Q17,Japan
